https://youtu.be/sycljWoEnGw?si=3BaJEVDptGUVzKbS,짐승의 지성,동방수왕원 타이틀,獣の知性,공식 음원으로 대체
https://youtu.be/FxjemZXVGao,세계는 귀엽게 만들어져 있다,동방수왕원 레이무 테마,世界は可愛く出来ている,
https://youtu.be/Wn24RtR2bh4?si=_uBmo3spaTADDwBF,마수 스크램블,동방수왕원 마리사 테마,魔獣スクランブル,공식 음원으로 대체
https://youtu.be/30Lgm4ihhgI,오니는 유구의 산에,동방수왕원 스이카 테마,鬼は悠久の山に,
https://youtu.be/smFV4DM_fPQ?si=lwP4P4jDWo3c9ofB,타이니 샹그릴라,동방수왕원 손미천 테마,タイニーシャングリラ,공식 음원으로 대체
https://youtu.be/iAh18Y8VIco?si=1KW6WVsAOQkhPzmp,용감하고 한가로운 요수,동방수왕원 에노코 테마,勇敢で有閑な妖獣,공식 음원으로 대체
https://youtu.be/sMNoeEMYls0,흡혈괴수 추파카브라,동방수왕원 치야리 테마,吸血怪獣チュパカブラ,
https://youtu.be/YHeD-Tr_X5o,뒤돌아보지 않는 황천길,동방수왕원 히사미 테마,振り向かない黄泉の道,
https://youtu.be/ngkfnKQQdK4,일탈자들의 무애광 ~ Kingdom of Nothingness.,동방수왕원 잔무 테마,逸脱者達の無礙光　〜 Kingdom of Nothingness.,
https://youtu.be/Io090rR6T8k,소녀가 본 일본의 원풍경,동방수왕원 사나에 테마,少女が見た日本の原風景,
https://youtu.be/7zHX2Z5YmhM,요요발호 ~ Who done it!,동방수왕원 란 테마,妖々跋扈　～ Who done it!,
https://youtu.be/7NPTLj8Py3M,한 쌍의 신수,동방수왕원 아운 테마,一対の神獣,
https://youtu.be/OcoEQHlkQpY,봄의 항구에서,동방수왕원 나즈린 테마,春の湊に,
https://youtu.be/vHElNfVaIRk,"잊기 어려운, 인연의 푸르름",동방수왕원 세이란 테마,忘れがたき、よすがの緑,
https://youtu.be/Ehqtg9RHZ_w,시체여행 ~ Be of good cheer!,동방수왕원 오린 테마,死体旅行　～ Be of good cheer!,
https://youtu.be/3VstecKbjdI,애타게 기다리던 황혼녘,동방수왕원 츠카사 테마,待ちわびた逢魔が時,
https://youtu.be/s3IzZkSGKnA,사도의 후타츠이와,동방수왕원 마미조 테마,佐渡の二ッ岩,
https://youtu.be/pawPVuclqYE,토터스 드래곤 ~ 행운과 불운,동방수왕원 야치에 테마,トータスドラゴン　～ 幸運と不運,
https://youtu.be/2SGehrCpPT8,쇼토쿠 태자의 페가수스 ~ Dark Pegasus,동방수왕원 사키 테마,聖徳太子のペガサス　～ Dark Pegasus,
https://youtu.be/3wsMrJhrJcM,탐욕스러운 짐승의 메멘토,동방수왕원 유마 테마,強欲な獣のメメント,
https://youtu.be/Npnce3jGjNY,수왕들의 휴식,동방수왕원 엔딩,獣王達の休息,
https://youtu.be/ie5KLKgVqiI,짐승에게 지성은 있는가,동방수왕원 스태프롤,獣に知性はあるか,
https://youtu.be/s_CNhX83DEQ?si=B8u1vYI36R3l2pJe,비단 위의 무녀,동방금상경 타이틀,錦の上の巫女,외부 링크로 대체
https://youtu.be/p5KN_GAEE2Y,사랑스러운 티끌의 거처,동방금상경 1면 필드,愛おしき塵の住処,
https://youtu.be/CQM5cS6dD3k?si=dPTHiV64-Xcl8hWg,설령 세계로부터 잊혀져도,동방금상경 1면 보스,例え世界から忘れられても,외부 링크로 대체
https://youtu.be/lM7BF051DI0,세이크리드 포레스트,동방금상경 2면 필드,セイクリッドフォレスト,
https://youtu.be/hUHi54MkKlA,숲에는 요괴가 있어요,동방금상경 2면 보스,森にはお化けがいるよ,
https://youtu.be/9-lGfwuIXCA?si=Fx9ItoWxWEene3OJ,프레스터 존의 황금경,동방금상경 3면 필드,プレステ・ジョアンの黄金境,외부 링크로 대체
https://youtu.be/ybnoDA-11JA?si=YO0c6NnT5X4F_zSd,이왕이면 목숨을 걸고 수수께끼를 풀어라,동방금상경 3면 보스,どうせなら命を賭けて謎を解け,외부 링크로 대체
https://youtu.be/NnoYwuVJEuw,포 컬러 라비린스,동방금상경 4면 필드,フォーカラーラビリンス,
https://youtu.be/ucCIUAnL2uI,사슴 사냥의 레미니센스,동방금상경 4면 보스,鹿狩りのレミニセンス,
https://youtu.be/vojJfre36p8,기억의 심해에 가라앉은 소녀,동방금상경 5면 필드,記憶の深海に沈んだ少女,
https://youtu.be/8FALZ2WEKaA,와타츠키의 스펠카드 ~ 신해전,동방금상경 5면 보스,綿月のスペルカード ～ 神海戦,
https://youtu.be/rLvAkCzvxJA,피라미드의 신역,동방금상경 6면 필드,ピラミッドの神域,
https://youtu.be/e9km8fFm8-Y,최후의 1인은 익숙하니까 ~ Stone Goddess,동방금상경 6면 보스,最後の一人は慣れてるから ～ Stone Goddess,
https://youtu.be/M8SkOOrTRt4,판타스틱 드리프트,동방금상경 엑스트라 필드,ファンタスティックドリフト,
https://youtu.be/OP8vJLlJFPo,이매패 위의 할루시네이션,동방금상경 엑스트라 보스,二枚貝の上のハルシネーション,
https://youtu.be/D4Aqn9ZM4Ys,불변의 일상,동방금상경 배드 엔딩,不変の日常,
https://youtu.be/WsRzJoS7KGM,사랑스러운 일상,동방금상경 굿 엔딩,愛おしき日常,
https://youtu.be/sJ9_Bl4mS_w,삶과 죽음이 있는 세계로,동방금상경 스태프롤,生と死のある世界へ,
https://youtu.be/mr6hjW7nnG4,췌몽상,동방췌몽상 오프닝,萃夢想,
https://youtu.be/mUfRv4WPw84,Demystify Feast,동방췌몽상 연회 직전,Demystify Feast,
https://youtu.be/Dkzk41EB0cM,밤이 내려온다 ~ Evening Star,동방췌몽상 유카리,夜が降りてくる　 ～ Evening Star,
https://youtu.be/oIGH1SMbZ7A,동화나라의 오니들의 섬 ~ Missing Power,동방췌몽상 스이카,御伽の国の鬼が島　 ～ Missing Power,
https://youtu.be/N1bTu4D2xI0,화기,동방췌몽상 유카리 대화,禍機,
https://youtu.be/RtD72jmwDjw,쇄월,동방췌몽상 스이카 대화,砕月,
https://youtu.be/E5UGq2Yrwic,비상천,동방비상천 타이틀,緋想天,
https://youtu.be/I52WM_nlZRo,운외창천,동방비상천 이쿠 대화,雲外蒼天,
https://youtu.be/vP7zpC_KqE4,검은 바다에 붉음을 ~ Legendary Fish,동방비상천 이쿠,黒い海に紅く　 ～ Legendary Fish,
https://youtu.be/Q_wJlnnhx8w,천의무봉,동방비상천 텐시 대화,天衣無縫,
https://youtu.be/RfcwoU5SqL0,유정천변 ~ Wonderful Heaven,동방비상천 텐시,有頂天変　～ Wonderful Heaven,
https://youtu.be/QXyY9Vkxg_s,유심지의 유정천,동방비상천 텐시 라스트 스펠,幼心地の有頂天,
https://youtu.be/yFLjWRaqARo,모색창연,동방비상천 엔딩,暮色蒼然,
https://youtu.be/Tu8-yaoq4JQ,동방비상천,동방비상천 엔딩,東方緋想天,
https://youtu.be/F9MzEv9sGe8,쇄월,동방비상천 스이카 테마,砕月,
https://youtu.be/CrInduyy8c0,그대는 그 그림자를 보았는가,동방비상천칙 타이틀,君はあの影を見たか,
https://youtu.be/qPxOUVV0Rqs,언노운 X ~ Unfound Adventure,동방비상천칙 최종 보스,アンノウンＸ　 ～ Unfound Adventure,
https://youtu.be/tjtceS3yA8g,하늘에 떠오른 물체 X,동방비상천칙 스와코 라스트 스펠,空に浮かぶ物体Ｘ,
https://youtu.be/rkFIvRzPxWE,유구한 증기기관,동방비상천칙 스태프롤 1,悠久の蒸気機関,
https://youtu.be/6yS8wk8k0KU,거대한 그림자와 자그마한 결말,동방비상천칙 스태프롤 2,巨大な影と小さな結末,
https://youtu.be/yMD00u5JaIg,속세불변의 페시미즘,동방심기루 오프닝,塵界不変のペシミズム,
https://youtu.be/pl2CSq0-LrA,심기루 하야시,동방심기루 타이틀,心綺楼囃子,
https://youtu.be/-WfEaSDYTi4,망실의 이모션,동방심기루 코코로,亡失のエモーション,
https://youtu.be/CEiUkt3Zb2Q,축시 3각의 마을,동방심기루 코코로 등장,丑三つ時の里,
https://youtu.be/5_Iuz_ljcvw,새벽구름,동방심기루 엔딩,暁雲,
https://youtu.be/1wvCW8RgQY0,관판황혼신문,동방심기루 스태프롤,官板黄昏新聞,
https://youtu.be/7a7UPieUQ-0,마음을 들썩이는 도시전설,동방심비록 타이틀,心揺さぶる都市伝説,
https://youtu.be/DjZdOZL956A,바깥 세계 포크로어,동방심비록 스미레코 등장,外界フォークロア,
https://youtu.be/A0JE2u6Jc34,밝혀지는 심비,동방심비록 엔딩,明かされる深秘,
https://youtu.be/YSn-6YBpG7M,오컬트 아 라 카르트,동방심비록 스태프롤,オカルトアラカルト,
https://youtu.be/dA1Fo7Yde-g,꽃 틈새의 배틀필드,동방심비록 카센,華狭間のバトルフィールド,
https://youtu.be/DbTyXt-79MM,라스트 오컬티즘 ~ 현세의 비술사,동방심비록 스미레코,ラストオカルティズム　 ～ 現し世の秘術師,
https://youtu.be/CQ5-bgqKRns,흩날리는 빙의화 꽃보라,동방빙의화 타이틀 4,舞い散る憑依華吹雪,
https://youtu.be/8yLdVl4wmbo,오늘 밤은 표일한 에고이스트(Live ver) ~ Egoistic Flowers.,동방빙의화 조온&시온,今宵は飄逸なエゴイスト(Live ver)　～ Egoistic Flowers.,
https://youtu.be/u5QboIWU35s,개연간근,동방빙의화 조온&시온 등장,開演間近,
https://youtu.be/3JZut_ncCe0,행운유수,동방빙의화 엔딩,行雲流水,
https://youtu.be/Cu1iObEPug0,아직 피지 않은 빙의화,동방빙의화 스태프롤 1,未だ蕾む憑依華,
https://youtu.be/zzuDy9CDJYk,피어나는 빙의화,동방빙의화 스태프롤 2,咲き誇る憑依華,
https://youtu.be/E-pMh8V7vhg,유구한 증기기관,동방빙의화 스태프롤 3,悠久の蒸気機関,
https://youtu.be/tzAOLcAw5uk,수몰된 침수지옥,동방강욕이문 타이틀,水没した沈愁地獄,
https://youtu.be/OrXdWr-SWI4,"대지의 아래, 강욕의 바다",동방강욕이문 석유의 바다,"大地の底, 剛欲の海",
https://youtu.be/n3aQWVYT2ng,탐욕스러운 짐승의 메멘토,동방강욕이문 유마,強欲な獣のメメント,
https://youtu.be/EIODCHSVGAQ,모든 유기체들의 메멘토 ~ Memory of Fossil Energy.,동방강욕이문 유마,有機体全てのメメント ～ Memory of Fossil Energy.,
https://youtu.be/gJvz3AfGU2A,천리인욕,동방강욕이문 엔딩,天理人欲,
https://youtu.be/8S_DhpokujE,동방강욕이문,동방강욕이문 스태프롤,東方剛欲異聞,
https://youtu.be/hpuPpNjJYNk,텐구의 수첩 ~ Mysterious Note,동방문화첩 타이틀,天狗の手帖　 ～ Mysterious Note,
https://youtu.be/xnRrnMVDn6s,바람의 순환 ~ Wind Tour,동방문화첩 레벨 1~2,風の循環　 ～ Wind Tour,
https://youtu.be/mxsIJQwqrrw,텐구가 보고 있다 ~ Black Eyes,동방문화첩 레벨 3~5,天狗が見ている　 ～ Black Eyes,
https://youtu.be/Gd6DFw3Xmn0,동쪽 나라의 잠들지 않는 밤,"동방문화첩 레벨 6~7, EX",東の国の眠らない夜,
https://youtu.be/S6DHiaHDVxc,레트로스펙티브 교토,동방문화첩 레벨 8~10,レトロスペクティブ京都,
https://youtu.be/D0pggTqhkJE,풍신소녀,동방문화첩 레벨 10-8,風神少女,
https://youtu.be/nytA-BwaIU8,뉴스 하운드,더블 스포일러 타이틀,ニュースハウンド,
https://youtu.be/lMURfkHiO1Y,당신네 마을의 괴사건,더블 스포일러 레벨 1~2,あなたの町の怪事件,
https://youtu.be/4p4JaSRBCiE,요괴 모던 콜로니,더블 스포일러 레벨 3~5,妖怪モダンコロニー,
https://youtu.be/MLhzNveLWQc,네메시스의 요새,"더블 스포일러 레벨 6~8, EX",ネメシスの要塞,
https://youtu.be/rOgDr3yFZiA,무간의 종 ~ Infinite Nightmare,"더블 스포일러 레벨 9~12, EX",無間の鐘　 ～ Infinite Nightmare,
https://youtu.be/lLxcG9EYy58,요괴의 산 ~ Mysterious Mountain,더블 스포일러 레벨 스포일러,妖怪の山　 ～ Mysterious Mountain,
https://youtu.be/QhbJUk-y1Rg,봄의 얼음요정,요정대전쟁 타이틀,春の氷精,
https://youtu.be/BWvgsoZrgBA,귀여운 대전쟁의 리프레인,요정대전쟁 STAGE 1 필드,可愛い大戦争のリフレーン,
https://youtu.be/JPNgLSYOowY,장난에 목숨을 걸고,"요정대전쟁 STAGE 1, 2 보스",いたずらに命をかけて,
https://youtu.be/xGDnJhxOWcE,언제나 정신없는 호기심,요정대전쟁 STAGE 2 필드,年中夢中の好奇心,
https://youtu.be/ndr0Z_Lfr-A,한밤중의 페어리 댄스,요정대전쟁 STAGE 3 필드,真夜中のフェアリーダンス,
https://youtu.be/aUxA2tCvm1Q,요정대전쟁 ~ Fairy Wars,요정대전쟁 STAGE 3 보스,妖精大戦争　 ～ Fairy Wars[128.1],
https://youtu.be/GwmA0vkFQPg,루즈 레인,요정대전쟁 EXTRA STAGE 필드,ルーズレイン,
https://youtu.be/s0xDNuzoXPw,메이거스 나이트,요정대전쟁 EXTRA STAGE 보스,メイガスナイト,
https://youtu.be/i4j5I3-1xzo,봄의 얼음요정 -조용함-,요정대전쟁 엔딩,春の氷精 - 静 -,
https://youtu.be/vY3AsXjxNj0,반칙의 낭연을 올려라,탄막 아마노자쿠 타이틀,反則の狼煙を上げろ,
https://youtu.be/XtYJ2HBKKhk,불가능 탄막에는 반칙을,탄막 아마노자쿠 1~2일차,不可能弾幕には反則を,
https://youtu.be/xXgHThun_oU,미드나이트 스펠카드,탄막 아마노자쿠 3~4일차,ミッドナイトスペルカード,
https://youtu.be/EV5wxi1gqFE,로맨틱 도비행,탄막 아마노자쿠 5~7일차,ロマンチック逃飛行,
https://youtu.be/eg_aypa7kJg,영원의 삼일천하,탄막 아마노자쿠 8일차~최종일,永遠の三日天下,
https://youtu.be/eZVy96qwbqI,악몽일기,비봉 나이트메어 다이어리 타이틀,悪夢日記,
https://youtu.be/NjCgmaEkNig,루시드 드리머,비봉 나이트메어 다이어리 1주차,ルーシッドドリーマー,
https://youtu.be/j1LNsEl_aAE,루나틱 드리머,비봉 나이트메어 다이어리 2주차,ルナティックドリーマー,
https://youtu.be/labgQXof0J8,나이트메어 다이어리,비봉 나이트메어 다이어리 3주차,ナイトメアダイアリー,
https://youtu.be/RO_PrGIX9ac,수집가의 우울한 오후,불릿필리아들의 암시장 타이틀,コレクターの憂鬱な午後,
https://youtu.be/qWI8Lx_VdaE,두근거리는 익숙한 환상향,불릿필리아들의 암시장 초반 스테이지,ワクワクする見慣れた幻想郷,
https://youtu.be/C79HUDJQf8w,요괴 훅 온,불릿필리아들의 암시장 보스,妖怪フックオン,
https://youtu.be/RrVzWUZZvEk,암시장은 장소를 가리지 않는다,불릿필리아들의 암시장 중반 스테이지,闇市場は場所を選ばない,
https://youtu.be/iszAZ-f9Ssw,"탄막을 들어라, 불릿필리아들아",불릿필리아들의 암시장 보스,弾幕を持て、バレットフィリア達よ,
https://youtu.be/WvwlNs33qOs,100번째 블랙 마켓,불릿필리아들의 암시장 최종 스테이지,１００回目のブラックマーケット,
https://youtu.be/4E5XFot7vEg,봉래전설,봉래인형 트랙 1,蓬莱伝説,
https://youtu.be/MagnYvcp7rw,인형의 숲,봉래인형 트랙 8,人形の森,
https://youtu.be/Bo-vyVURE2Y,하늘을 나는 무녀의 이상한 매일,봉래인형 트랙 13,空飛ぶ巫女の不思議な毎日,
https://youtu.be/ll1Vb4X3734,밤의 덴데라노를 가다,렌다이노 야행 트랙 1,夜のデンデラ野を逝く,
https://youtu.be/FhE2rPWzmec,소녀비봉클럽,렌다이노 야행 트랙 2,少女秘封倶楽部,
https://youtu.be/6s7-cUfBEkM,오래된 명계사,렌다이노 야행 트랙 4,古の冥界寺,
https://youtu.be/i-MALrH0Ia4,마술사 메리,렌다이노 야행 트랙 6,魔術師メリー,
https://youtu.be/_3-5EFBb2PQ,"달의 요조, 요괴고양이의 환상",렌다이노 야행 트랙 7,月の妖鳥、化猫の幻,
https://youtu.be/dvqCo8dC6Ek,환상의 영원제,렌다이노 야행 트랙 11,幻想の永遠祭,
https://youtu.be/M-glWgHbMv0,동제 ~ Innocent Treasures,몽위과학세기 트랙 1,童祭 ~ Innocent Treasures,
https://youtu.be/1TzVB2tO3sM,화서의 꿈,몽위과학세기 트랙 2,華胥の夢,
https://youtu.be/RXxWuX2Bh4s,과학 세기의 소년소녀,몽위과학세기 트랙 5,科学世紀の少年少女,
https://youtu.be/VsKE-e9temM,꿈과 현실의 경계,몽위과학세기 트랙 9,夢と現の境界,
https://youtu.be/4owMPqHZq2Y,히로시게 36호 ~ Neo Super-Express,묘유동해도 트랙 1,ヒロシゲ36号 ~ Neo Super-Express,
https://youtu.be/XVYim03Yyp4,53분 간의 푸른 바다,묘유동해도 트랙 2,53ミニッツの青い海,
https://youtu.be/2uPJMFZNhlw,아오키가하라의 전설,묘유동해도 트랙 5,青木ヶ原の伝説,
https://youtu.be/RFhvixQUGjM,가장 맑은 하늘과 바다,묘유동해도 트랙 11,最も澄みわたる空と海,
https://youtu.be/03OxQSuzPSE,월면 투어에 어서 오세요,대공마술 트랙 1,月面ツアーへようこそ,
https://youtu.be/uVp-29_zPSk,천공의 그리니치,대공마술 트랙 2,天空のグリニッジ,
https://youtu.be/kB0iaf9d3mI,휠체어의 미래우주,대공마술 트랙 4,車椅子の未来宇宙,
https://youtu.be/nidhcByvEYw,위성 카페테라스,대공마술 트랙 6,衛星カフェテラス,
https://youtu.be/rvo7Atfn5Ag,G Free,대공마술 트랙 7,G Free,
https://youtu.be/ItBEJZPwK-s,대공마술 ~ Magical Astronomy,대공마술 트랙 8,大空魔術 ~ Magical Astronomy,
https://youtu.be/3EmqRnF5EpY,저편의 달,대공마술 트랙 10,向こう側の月,
https://youtu.be/p1zgwd37Hk8,미지의 꽃 매지의 여행,미지의 꽃 매지의 여행 트랙 1,未知の花 魅知の旅,
https://youtu.be/IIZ8zZd-SGg,위성 토리후네,토리후네 유적 트랙 1,衛星トリフネ,
https://youtu.be/7vy0kEWN19o,트로이군의 밀림,토리후네 유적 트랙 2,トロヤ群の密林,
https://youtu.be/yCKdoao_hu0,아메노토리후네 신사,토리후네 유적 트랙 5,天鳥船神社,
https://youtu.be/FOwgGhTsojk,아메노토리후네 신사의 결계,토리후네 유적 트랙 8,天鳥船神社の結界,
https://youtu.be/XtiNPUWvaEA,우주에 떠오른 환상향,토리후네 유적 트랙 10,宇宙に浮かぶ幻想郷,
https://youtu.be/Oz9raTuIxPc,녹색의 새너토리엄,이자나기 물질 트랙 1,緑のサナトリウム,
https://youtu.be/ukT1QL0wAoM?si=lMUvLnvnxSnLu76s,소에게 이끌려 젠코지 참배,이자나기 물질 트랙 2,牛に引かれて善光寺参り,외부 링크로 대체
https://youtu.be/e_HzVFDQsBk,아가르타의 바람,이자나기 물질 트랙 5,アガルタの風,
https://youtu.be/olmBFMimwic,이자나기 오브젝트,이자나기 물질 트랙 6,イザナギオブジェクト,
https://youtu.be/DFoDp7hnT40,일본의 불가사의들을 모아,이자나기 물질 트랙 9,日本中の不思議を集めて,
https://youtu.be/OrqQE70XW9Q,보잘것없는 두 사람의 박물지,연석박물지 트랙 1,他愛も無い二人の博物誌,
https://youtu.be/VZ-ci5q3BNQ,닥터레이턴시의 잠 못 들게 하는 눈동자,연석박물지 트랙 3,Dr.レイテンシーの眠れなくなる瞳,
https://youtu.be/DL_zukj0WQE,수유는 플랑크를 넘어서,연석박물지 트랙 5,須臾はプランクを超えて,
https://youtu.be/nG2nKXr_sbc,슈뢰딩거의 요괴고양이,연석박물지 트랙 6,シュレディンガーの化猫,
https://youtu.be/WgZNvbfxZXk,금기의 막벽,연석박물지 트랙 8,禁忌の膜壁,
https://youtu.be/kHtPVxymhsM,바 올드 아담,구약주점 트랙 1,バー・オールドアダム,
https://youtu.be/Bp-sMTha2zw,연석박물지가 가져온 어둠,구약주점 트랙 2,燕石博物誌が連れてきた闇,
https://youtu.be/Ibcl7RWlqHk,아웃사이더 칵테일,구약주점 트랙 4,アウトサイダーカクテル,
https://youtu.be/KfgVCewAnE8,구세계의 모험주점,구약주점 트랙 7,旧世界の冒険酒場,
https://youtu.be/DkELZ0wh9ZA,숙취의 동상이몽,구약주점 트랙 10,二日酔いの同床異夢,
https://soundcloud.com/pmstudio514/zm095_01,"나나츠이시의 늑대, 구름을 잡으러 달리다",무지갯빛 셉텐트리온 트랙 1,七ツ石の狼、雲を取りに駆ける,사운드클라우드 링크로 대체
https://youtu.be/prPSIalBRUg?si=f770jo748WwwYtVV,타나바타자카에 아침이 온다,타나바타자카 무겐노 트랙 1,七夕坂に朝が来る,공식 음원으로 대체
https://youtu.be/GQ06ZzUPHgo?si=trxyRkUogAeSk6on,부등식의 팅커벨,타나바타자카 무겐노 트랙 2,不等式のティンカーベル,공식 음원으로 대체
https://youtu.be/gJ_JHVbA6MM?si=d-bAbBO8L3D7FEBa,무겐노 ~ Taboo Marionette,타나바타자카 무겐노 트랙 5,夢幻能　〜 Taboo Marionette,공식 음원으로 대체
https://youtu.be/M9TGEXzzOJ0?si=oIz3NRZCBa5cBgfL,혼자서의 히타치 행로,타나바타자카 무겐노 트랙 8,ひとりぼっちの常陸行路,공식 음원으로 대체
https://youtu.be/rEUzj32oXWM?si=VskOwRMXQSugQ3LK,밤이 아니라도 요괴는 있으니까,타나바타자카 무겐노 트랙 11,夜じゃなくてもお化けはいるから,공식 음원으로 대체
